,TweetId,User,Tweet,Time,nb_retweets,nb_favorites
616,1527397380001234944,elonmusk,,2022-05-19 21:14:47+00:00,20776,285265
617,1527350720017551368,elonmusk,rt daili remind brain twitter hijack algorithm design one thing maximis engag,2022-05-19 18:09:23+00:00,9617,0
618,1527347447822815232,elonmusk,,2022-05-19 17:56:22+00:00,26888,256142
619,1527344969471520768,elonmusk,,2022-05-19 17:46:32+00:00,28026,351303
620,1527343513867735042,elonmusk,wise word,2022-05-19 17:40:45+00:00,7398,75684
621,1527341913736564755,elonmusk,good night sweet maestro flight angel sing thee thi rest,2022-05-19 17:34:23+00:00,6152,75350
622,1527315290132185088,elonmusk,parti moder issu rep dem ideal,2022-05-19 15:48:35+00:00,16275,237352
623,1527185313919127553,elonmusk,,2022-05-19 07:12:07+00:00,6769,115218
624,1527156117553483783,elonmusk,love wacktivist incred sens humor,2022-05-19 05:16:06+00:00,13921,222690
625,1527146826784296962,elonmusk,yup,2022-05-19 04:39:11+00:00,4264,77084
626,1527093893854003200,elonmusk,rt select supercharg station now open non tesla ev belgium uk austria spain sweden,2022-05-19 01:08:50+00:00,2519,0
627,1527093444899905536,elonmusk,anoth batch starlink reach orbit,2022-05-19 01:07:03+00:00,6854,106293
628,1527092956477509634,elonmusk,,2022-05-19 01:05:07+00:00,20412,339292
629,1526997132858822658,elonmusk,past vote democrat most kind parti becom parti div,2022-05-18 18:44:21+00:00,117667,816952
630,1526961753619369987,elonmusk,despit tesla environ compani,2022-05-18 16:23:46+00:00,27656,235631
631,1526961470562508802,elonmusk,polit attack escal dramat come month,2022-05-18 16:22:38+00:00,52540,629802
632,1526958110023245829,elonmusk,exxon rate top ten best world environ social amp govern esg s amp p 500 tesla make,2022-05-18 16:09:17+00:00,41041,300186
633,1526823877724217348,elonmusk,bullsh t baffl brain,2022-05-18 07:15:54+00:00,16461,221543
634,1526817827763666945,elonmusk,rt fresh interview courtesi,2022-05-18 06:51:51+00:00,1717,0
635,1526685434910212102,elonmusk,tesla ai day aug 19 mani cool updat,2022-05-17 22:05:46+00:00,8646,137208
636,1526598807722549248,elonmusk,twitter claim gt 95 daili activ user real uniqu human anyon experi,2022-05-17 16:21:33+00:00,12867,104490
